id,sportradar_player_id,player_name,name,position,price,salary,projected_points,avg_fppg,team,recent_team,opponent_team,opponent_display,home_away,game_time,gameday,stadium,game_id,headshot_url,jersey_number,roster_status,rank,prediction_rank,confidence
joshua_simon_ATL_2025,,Joshua Simon,Joshua Simon,TE,4000,4000,1.0,1.0,ATL,ATL,TB,vs TB,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,114,114,0
gee_scott_jr._NE_2025,,Gee Scott Jr.,Gee Scott Jr.,TE,4000,4000,1.0,1.0,NE,NE,LV,vs LV,home,Sun 09/07 13:00,2025-09-07,Gillette Stadium,2025_01_LV_NE,,,ACT,115,115,0
gunnar_helm_TEN_2025,,Gunnar Helm,Gunnar Helm,TE,4000,4000,1.0,1.0,TEN,TEN,DEN,@ DEN,away,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,116,116,0
mark_redman_LA_2025,,Mark Redman,Mark Redman,TE,4000,4000,1.0,1.0,LA,LA,HOU,vs HOU,home,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,117,117,0
drake_dabney_TEN_2025,,Drake Dabney,Drake Dabney,TE,4000,4000,1.0,1.0,TEN,TEN,DEN,@ DEN,away,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,118,118,0
harold_fannin_jr._CLE_2025,,Harold Fannin Jr.,Harold Fannin Jr.,TE,4000,4000,1.0,1.0,CLE,CLE,CIN,vs CIN,home,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,119,119,0
tanner_mclachlan_CIN_2025,,Tanner McLachlan,Tanner McLachlan,TE,4000,4000,1.0,1.0,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,120,120,0
mitch_van_vooren_CLE_2025,,Mitch Van Vooren,Mitch Van Vooren,TE,4000,4000,1.0,1.0,CLE,CLE,CIN,vs CIN,home,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,121,121,0
thomas_gordon_CHI_2025,,Thomas Gordon,Thomas Gordon,TE,4000,4000,1.0,1.0,CHI,CHI,MIN,vs MIN,home,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,122,122,0
drew_sample_CIN_2025,,Drew Sample,Drew Sample,TE,4000,4000,1.0,1.0,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,123,123,0
jackson_hawes_BUF_2025,,Jackson Hawes,Jackson Hawes,TE,4000,4000,1.0,1.0,BUF,BUF,BAL,vs BAL,home,Sun 09/07 20:20,2025-09-07,New Era Field,2025_01_BAL_BUF,,,ACT,124,124,0
mitchell_evans_CAR_2025,,Mitchell Evans,Mitchell Evans,TE,4000,4000,1.0,1.0,CAR,CAR,JAX,@ JAX,away,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,125,125,0
gunnar_oakes_DET_2025,,Gunnar Oakes,Gunnar Oakes,TE,4000,4000,1.0,1.0,DET,DET,GB,@ GB,away,Sun 09/07 16:25,2025-09-07,Lambeau Field,2025_01_DET_GB,,,ACT,126,126,0
mccallan_castles_LA_2025,,McCallan Castles,McCallan Castles,TE,4000,4000,1.0,1.0,LA,LA,HOU,vs HOU,home,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,127,127,0
jack_westover_NE_2025,,Jack Westover,Jack Westover,TE,4000,4000,1.0,1.0,NE,NE,LV,vs LV,home,Sun 09/07 13:00,2025-09-07,Gillette Stadium,2025_01_LV_NE,,,ACT,128,128,0
baylor_cupp_BAL_2025,,Baylor Cupp,Baylor Cupp,TE,4000,4000,1.0,1.0,BAL,BAL,BUF,@ BUF,away,Sun 09/07 20:20,2025-09-07,New Era Field,2025_01_BAL_BUF,,,ACT,129,129,0
ben_sinnott_WAS_2025,,Ben Sinnott,Ben Sinnott,TE,4000,4000,0.9,0.9,WAS,WAS,NYG,vs NYG,home,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,130,130,0
luke_farrell_SF_2025,,Luke Farrell,Luke Farrell,TE,4000,4000,0.9,0.9,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,131,131,0
luke_schoonmaker_DAL_2025,,Luke Schoonmaker,Luke Schoonmaker,TE,4000,4000,0.9,0.9,DAL,DAL,PHI,@ PHI,away,Thu 09/04 20:20,2025-09-04,Lincoln Financial Field,2025_01_DAL_PHI,,,ACT,132,132,0
darnell_washington_PIT_2025,,Darnell Washington,Darnell Washington,TE,4000,4000,0.9,0.9,PIT,PIT,NYJ,@ NYJ,away,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,133,133,0
ben_sims_GB_2025,,Ben Sims,Ben Sims,TE,4000,4000,0.9,0.9,GB,GB,DET,vs DET,home,Sun 09/07 16:25,2025-09-07,Lambeau Field,2025_01_DET_GB,,,ACT,134,134,0
cade_stover_HOU_2025,,Cade Stover,Cade Stover,TE,4000,4000,0.9,0.9,HOU,HOU,LA,@ LA,away,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,135,135,0
blake_whiteheart_CLE_2025,,Blake Whiteheart,Blake Whiteheart,TE,4000,4000,0.9,0.9,CLE,CLE,CIN,vs CIN,home,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,136,136,0
jeremy_ruckert_NYJ_2025,,Jeremy Ruckert,Jeremy Ruckert,TE,4000,4000,0.9,0.9,NYJ,NYJ,PIT,vs PIT,home,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,137,137,0
josh_oliver_MIN_2025,,Josh Oliver,Josh Oliver,TE,4000,4000,0.9,0.9,MIN,MIN,CHI,@ CHI,away,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,138,138,0
hunter_long_JAX_2025,,Hunter Long,Hunter Long,TE,4000,4000,0.9,0.9,JAX,JAX,CAR,vs CAR,home,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,139,139,0
daniel_bellinger_NYG_2025,,Daniel Bellinger,Daniel Bellinger,TE,4000,4000,0.9,0.9,NYG,NYG,WAS,@ WAS,away,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,140,140,0
grant_calcaterra_PHI_2025,,Grant Calcaterra,Grant Calcaterra,TE,4000,4000,0.9,0.9,PHI,PHI,DAL,vs DAL,home,Thu 09/04 20:20,2025-09-04,Lincoln Financial Field,2025_01_DAL_PHI,,,ACT,141,141,0
john_bates_WAS_2025,,John Bates,John Bates,TE,4000,4000,0.9,0.9,WAS,WAS,NYG,vs NYG,home,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,142,142,0
tucker_fisk_LAC_2025,,Tucker Fisk,Tucker Fisk,TE,4000,4000,0.9,0.9,LAC,LAC,KC,vs KC,home,Fri 09/05 20:00,2025-09-05,SoFi Stadium,2025_01_KC_LAC,,,ACT,143,143,0
teagan_quitoriano_ATL_2025,,Teagan Quitoriano,Teagan Quitoriano,TE,4000,4000,0.8,0.8,ATL,ATL,TB,vs TB,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,144,144,0
charlie_kolar_BAL_2025,,Charlie Kolar,Charlie Kolar,TE,4000,4000,0.8,0.8,BAL,BAL,BUF,@ BUF,away,Sun 09/07 20:20,2025-09-07,New Era Field,2025_01_BAL_BUF,,,ACT,145,145,0
nick_vannett_MIN_2025,,Nick Vannett,Nick Vannett,TE,4000,4000,0.8,0.8,MIN,MIN,CHI,@ CHI,away,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,146,146,0
charlie_woerner_ATL_2025,,Charlie Woerner,Charlie Woerner,TE,4000,4000,0.8,0.8,ATL,ATL,TB,vs TB,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,147,147,0
quintin_morris_JAX_2025,,Quintin Morris,Quintin Morris,TE,4000,4000,0.8,0.8,JAX,JAX,CAR,vs CAR,home,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,148,148,0
tip_reiman_ARI_2025,,Tip Reiman,Tip Reiman,TE,4000,4000,0.8,0.8,ARI,ARI,NO,@ NO,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,149,149,0
will_mallory_IND_2025,,Will Mallory,Will Mallory,TE,4000,4000,0.8,0.8,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,150,150,0
lawrence_cager_WAS_2025,,Lawrence Cager,Lawrence Cager,TE,4000,4000,0.8,0.8,WAS,WAS,NYG,vs NYG,home,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,151,151,0
durham_smythe_CHI_2025,,Durham Smythe,Durham Smythe,TE,4000,4000,0.8,0.8,CHI,CHI,MIN,vs MIN,home,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,152,152,0
elijah_higgins_ARI_2025,,Elijah Higgins,Elijah Higgins,TE,4000,4000,0.8,0.8,ARI,ARI,NO,@ NO,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,153,153,0
luke_musgrave_GB_2025,,Luke Musgrave,Luke Musgrave,TE,4000,4000,0.8,0.8,GB,GB,DET,vs DET,home,Sun 09/07 16:25,2025-09-07,Lambeau Field,2025_01_DET_GB,,,ACT,154,154,0
tanner_hudson_CIN_2025,,Tanner Hudson,Tanner Hudson,TE,4000,4000,0.8,0.8,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,155,155,0
ja'tavion_sanders_CAR_2025,,Ja'Tavion Sanders,Ja'Tavion Sanders,TE,4000,4000,0.8,0.8,CAR,CAR,JAX,@ JAX,away,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,156,156,0
lucas_krull_DEN_2025,,Lucas Krull,Lucas Krull,TE,4000,4000,0.8,0.8,DEN,DEN,TEN,vs TEN,home,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,157,157,0
julian_hill_MIA_2025,,Julian Hill,Julian Hill,TE,4000,4000,0.8,0.8,MIA,MIA,IND,@ IND,away,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,158,158,0
cam_grandy_CIN_2025,,Cam Grandy,Cam Grandy,TE,4000,4000,0.8,0.8,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,159,159,0
jaheim_bell_NE_2025,,Jaheim Bell,Jaheim Bell,TE,4000,4000,0.7,0.7,NE,NE,LV,vs LV,home,Sun 09/07 13:00,2025-09-07,Gillette Stadium,2025_01_LV_NE,,,ACT,160,160,0
adam_trautman_DEN_2025,,Adam Trautman,Adam Trautman,TE,4000,4000,0.7,0.7,DEN,DEN,TEN,vs TEN,home,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,161,161,0
pharaoh_brown_MIA_2025,,Pharaoh Brown,Pharaoh Brown,TE,4000,4000,0.7,0.7,MIA,MIA,IND,@ IND,away,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,162,162,0
nate_adkins_DEN_2025,,Nate Adkins,Nate Adkins,TE,4000,4000,0.7,0.7,DEN,DEN,TEN,vs TEN,home,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,163,163,0
eric_saubert_SEA_2025,,Eric Saubert,Eric Saubert,TE,4000,4000,0.7,0.7,SEA,SEA,SF,vs SF,home,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,164,164,0
ko_kieft_TB_2025,,Ko Kieft,Ko Kieft,TE,4000,4000,0.7,0.7,TB,TB,ATL,@ ATL,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,165,165,0
james_mitchell_CAR_2025,,James Mitchell,James Mitchell,TE,4000,4000,0.7,0.7,CAR,CAR,JAX,@ JAX,away,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,166,166,0
jack_stoll_NO_2025,,Jack Stoll,Jack Stoll,TE,4000,4000,0.7,0.7,NO,NO,ARI,vs ARI,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,167,167,0
ross_dwelley_SF_2025,,Ross Dwelley,Ross Dwelley,TE,4000,4000,0.7,0.7,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,168,168,0
sean_mckeon_IND_2025,,Sean McKeon,Sean McKeon,TE,4000,4000,0.7,0.7,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,169,169,0
feleipe_franks_ATL_2025,,Feleipe Franks,Feleipe Franks,TE,4000,4000,0.7,0.7,ATL,ATL,TB,vs TB,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,170,170,0
connor_heyward_PIT_2025,,Connor Heyward,Connor Heyward,TE,4000,4000,0.6,0.6,PIT,PIT,NYJ,@ NYJ,away,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,171,171,0
josiah_deguara_ARI_2025,,Josiah Deguara,Josiah Deguara,TE,4000,4000,0.6,0.6,ARI,ARI,NO,@ NO,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,172,172,0
